ocid,id,tender.id,tender.procurementMethodDetails,tender.title,tender.procurementMethod,tender.status,tender.submissionMethodDetails,tender.bidDate,tender.openingDate,tender.procuringEntity.id,tender.procuringEntity.name,tender.tenderPeriod.endDate,tender.tenderPeriod.startDate,tender.description,buyer.id,buyer.name,tag,initiationType,date,tender.submissionMethod,tender.enquiryPeriod.endDate,parties,año
ocds-yfs5dr-615503,llamado-615503,615503,Compra Directa,Compra Directa 53/2017,open,active,Fecha y hora de apertura: 2017-11-20T11:00:00Z;Fecha y hora del inicio de una puja: 2017-11-08T12:30:00Z;Lugar de entrega: carlos María de Pena 5101 oficina de compras;Fecha de solicitud de prorroga: 2017-11-08T00:00:00Z;Lugar de la apertura: Sala de Comisiones. Isidoro de María 1614; 2º Piso, 2017-11-08T12:30:00Z, 2017-11-20T11:00:00Z,29-78,Ctro Inf.y Ref.Nal de Red Drogas,2017-11-15T10:00:00Z,2017-11-07T12:10:00Z,"60 Platos plástico de 300cc (enviar muestra)
60Platos llanos de melamina (enviar muestra)
60 Platos hondos de melamina (enviar muestra)
60 Platos de postre de melamina (enviar muestra)
1000 Vasos descartables térmicos de 180cc (para bebida caliente)
10 Jarras plásticas (para bolsa de leche)
10 Delantales impermeables
4 Cajones de plástico medidas aprox. 59X59x12cm
Mangas descartables en rollos para decorar tamaños N.º 8,12,18,24,30,38,50 ( un rollo de cada medida) 
compras.pamarillo@asse.com.uy
Nota: DE LOS ARTÍCULOS QUE SE SOLICITAN MUESTRAS, SI NO LAS PRESENTAN  SE DESESTIMARÁ LA OFERTA.",29-78,Ctro Inf.y Ref.Nal de Red Drogas,compiled,tender,2017-11-07T12:10:00Z,NA,NA,NA,2017
ocds-yfs5dr-i257074,llamado-i257074,i257074,Licitación Pública,Licitación Pública 21016/2017,open,active,Fecha y hora de apertura: 2017-12-14T11:00:00Z;Fecha y hora del inicio de una puja: 2017-11-24T11:00:00Z;Lugar de entrega: SALA DE ACTOS DE RR.PP. 2do. PISO OF. 209 - EDIFICIO SEDE   ;Fecha de solicitud de prorroga: 2017-11-30T00:00:00Z;Lugar de la apertura: SALA DE ACTOS DE RR.PP. 2do. PISO OF. 209 - EDIFICIO SEDE, 2017-11-24T11:00:00Z, 2017-12-14T11:00:00Z,64-1,Administración Nacional de Puertos,2017-12-14T11:00:00Z,2017-11-09T14:15:00Z,"SERVICIO DE CAFETERIA, COMEDOR Y EXPENDIO DE LECHE",64-1,Administración Nacional de Puertos,compiled,tender,2017-11-09T14:15:00Z,NA,2017-11-30T00:00:00Z,NA,2017
ocds-yfs5dr-i243717,adjudicacion-i243717,i243717,Compra Directa,Compra Directa 325242/1/2017,open,NA,Fecha y hora de apertura: 2017-07-31T11:00:00Z;Fecha y hora del inicio de una puja: 2017-08-15T12:30:00Z;Lugar de entrega: CNO FELIPE CARDOSO N?: 3220 ;Fecha de solicitud de prorroga: 2017-07-21T00:00:00Z;Lugar de la apertura: Oficina de Licitaciones de OSE. San Martín 3235, 2017-08-15T12:30:00Z, 2017-07-31T11:00:00Z,98-1,Intendencia de Montevideo,2017-02-22T18:00:00Z,2017-02-17T22:40:00Z,"RACION PARA VACA LECHERA, RACION",98-1,Intendencia de Montevideo,compiled,tender,2017-07-28T22:40:00Z,NA,NA,NA,2017
ocds-yfs5dr-577945,adjudicacion-577945,577945,Compra Directa,Compra Directa 10028/2017,open,NA,Fecha y hora de apertura: 2017-04-21T12:00:00Z;Fecha y hora del inicio de una puja: 2017-05-03T11:00:00Z;Lugar de entrega: COMPRAS CHPR;Fecha de solicitud de prorroga: 2017-04-18T00:00:00Z;Lugar de la apertura: SALA DE APERTURAS :UTE Palacio de la Luz;Paraguay 2431 Planta Baja;Montevideo - Uruguay., 2017-05-03T11:00:00Z, 2017-04-21T12:00:00Z,24-2,Presidencia de la República,2017-03-31T12:30:00Z,2017-03-29T14:15:00Z,"Servicio de coffee brack  que inlcuya bocados salados y dulces, agua, refrescos, jugo de naranja, té, café, leche.
breack por un taller de cultura en la Facultad de Ciencias Sociales.
Hora del corte: 10:00 a 10:30
Cantidad de personas: 40",24-2,Presidencia de la República,compiled,tender,2017-04-03T10:35:00Z,NA,NA,NA,2017
ocds-yfs5dr-593413,adjudicacion-593413,593413,Compra Directa,Compra Directa 109/2017,open,NA,Fecha y hora de apertura: 2017-07-14T13:00:00Z;Fecha y hora del inicio de una puja: 2017-07-20T11:10:00Z;Lugar de entrega: CNO CIBILS N?: 6250  ;Fecha de solicitud de prorroga: 2017-07-12T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-07-20T11:10:00Z, 2017-07-14T13:00:00Z,29-40,Centro Auxiliar de Young,NA,NA,compra leche mayo /2017,29-40,Centro Auxiliar de Young,compiled,tender,2017-07-04T10:05:00Z,NA,NA,NA,2017
ocds-yfs5dr-i249228,adjudicacion-i249228,i249228,Compra Directa,Compra Directa 72072/2017,open,NA,Fecha y hora de apertura: 2017-06-20T13:00:00Z;Fecha y hora del inicio de una puja: 2017-06-28T13:00:00Z;Lugar de entrega: HAITI N?: 1600  ;Fecha de solicitud de prorroga: 2017-06-14T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-06-28T13:00:00Z, 2017-06-20T13:00:00Z,53-1,Banco de Seguros del Estado,NA,NA,LECHE,53-1,Banco de Seguros del Estado,compiled,tender,2017-06-16T08:00:00Z,NA,NA,NA,2017
ocds-yfs5dr-i245692,adjudicacion-i245692,i245692,Compra Directa,Compra Directa 70438/2017,open,NA,Fecha y hora de apertura: 2017-04-28T11:00:00Z;Fecha y hora del inicio de una puja: 2017-03-17T10:25:00Z;Lugar de entrega: PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-04-25T00:00:00Z;Lugar de la apertura: SALA DE APERTURAS :UTE Palacio de la Luz;Paraguay 2431 Planta Baja;Montevideo - Uruguay., 2017-03-17T10:25:00Z, 2017-04-28T11:00:00Z,53-1,Banco de Seguros del Estado,NA,NA,LECHE,53-1,Banco de Seguros del Estado,compiled,tender,2017-03-31T08:00:00Z,NA,NA,NA,2017
ocds-yfs5dr-i244532,adjudicacion-i244532,i244532,Compra Directa,Compra Directa 69764/2017,open,NA,Fecha y hora de apertura: 2017-03-23T14:00:00Z;Fecha y hora del inicio de una puja: 2017-02-13T13:00:00Z;Lugar de entrega: Dirección de Recursos Materiales; Florencio Sanchez Nº 158; Canelones;Fecha de solicitud de prorroga: 2017-03-11T00:00:00Z;Lugar de la apertura: Dirección de Recursos Materiales; Florencio Sanchez Nº 158; Canelones, 2017-02-13T13:00:00Z, 2017-03-23T14:00:00Z,53-1,Banco de Seguros del Estado,NA,NA,leche,53-1,Banco de Seguros del Estado,compiled,tender,2017-03-10T08:00:00Z,NA,NA,NA,2017
ocds-yfs5dr-i259457,adjudicacion-i259457,i259457,Compra Directa,Compra Directa 76529/2017,open,NA,Fecha y hora de apertura: 2017-12-22T12:00:00Z;Fecha y hora del inicio de una puja: 2017-11-17T15:10:00Z;Lugar de entrega: Cerrito 1034*;Fecha de solicitud de prorroga: 2017-12-19T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-11-17T15:10:00Z, 2017-12-22T12:00:00Z,53-1,Banco de Seguros del Estado,NA,NA,LECHE,53-1,Banco de Seguros del Estado,compiled,tender,2017-12-15T08:01:00Z,NA,NA,NA,2017
ocds-yfs5dr-610302,adjudicacion-610302,610302,Compra Directa,Compra Directa 703/2017,open,NA,Fecha y hora de apertura: 2017-10-30T11:00:00Z;Fecha y hora del inicio de una puja: 2017-10-09T15:10:00Z;Lugar de entrega: PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-10-25T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-10-09T15:10:00Z, 2017-10-30T11:00:00Z,29-27,Centro Departamental de Rocha,2017-10-11T10:00:00Z,2017-10-09T10:20:00Z,LECHE ULTRAPASTEURIZADA 15LT ENTERA Y 15 DESCREMADA,29-27,Centro Departamental de Rocha,compiled,tender,2017-10-13T09:10:00Z,electronicSubmission,NA,NA,2017
ocds-yfs5dr-624083,adjudicacion-624083,624083,Compra Directa,Compra Directa 407/2017,open,NA,Fecha y hora de apertura: 2017-12-29T12:00:00Z;Fecha y hora del inicio de una puja: 2017-11-17T15:10:00Z;Lugar de entrega: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-12-26T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-11-17T15:10:00Z, 2017-12-29T12:00:00Z,29-9,Servicio Nacional de Ortopedia y Traumatología,2017-12-20T16:00:00Z,2017-12-18T16:10:00Z,"PEDIDO DE VIVERES FRESCOS Y SECOS.ACLARARACION SOBRE ALGUNOS DE LOS PRODUCTOS.CEBADA MALTEADA S/AZUCAR,ACELGA LAVADA,YOGURT DIET DESCREMADO,LECHE FERMENTADA C/PROBIÓTICO,PAN ENVASADO INDIVIDUAL,GALLETAS ENVASADA DE DOS.FRUTA. COTIZAR SOLO ON LINE.FORMA DE PAGO FONDO ROTATORIO",29-9,Servicio Nacional de Ortopedia y Traumatología,compiled,tender,2017-12-21T12:10:00Z,electronicSubmission,NA,NA,2017
ocds-yfs5dr-613489,adjudicacion-613489,613489,Compra Directa,Compra Directa 578/2017,open,NA,Fecha y hora de apertura: 2017-11-23T14:00:00Z;Fecha y hora del inicio de una puja: 2017-11-08T12:30:00Z;Lugar de entrega: PCIO. MUNICIPAL - PISO 4 - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-11-13T00:00:00Z;Lugar de la apertura: SALA DE LICITACIONES - ED. 19 DE JUNIO - MINAS 1434 - PLANTA PRINCIPAL S/GUAYABOS, 2017-11-08T12:30:00Z, 2017-11-23T14:00:00Z,1-1,Cámara de Senadores,NA,NA,Leche para cantinas.,1-1,Cámara de Senadores,compiled,tender,2017-11-01T14:15:00Z,NA,NA,NA,2017
ocds-yfs5dr-619877,adjudicacion-619877,619877,Compra Directa,Compra Directa 261/2017,open,NA,Fecha y hora de apertura: 2017-12-11T11:00:00Z;Fecha y hora del inicio de una puja: 2017-11-17T15:10:00Z;Lugar de entrega: PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-12-06T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-11-17T15:10:00Z, 2017-12-11T11:00:00Z,29-40,Centro Auxiliar de Young,NA,NA,COMPRA LECHE,29-40,Centro Auxiliar de Young,compiled,tender,2017-11-28T08:40:00Z,NA,NA,NA,2017
ocds-yfs5dr-595247,adjudicacion-595247,595247,Compra Directa,Compra Directa 348/2017,open,NA,Fecha y hora de apertura: 2017-07-17T11:00:00Z;Fecha y hora del inicio de una puja: 2017-07-20T11:10:00Z;Lugar de entrega: AV CARLOS MARIA RAMIREZ N?: 867  ;Fecha de solicitud de prorroga: 2017-07-12T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-07-20T11:10:00Z, 2017-07-17T11:00:00Z,1-1,Cámara de Senadores,NA,NA,Leche ultrapasteurizada Blancanube,1-1,Cámara de Senadores,compiled,tender,2017-07-13T18:45:00Z,NA,NA,NA,2017
ocds-yfs5dr-605791,llamado-605791,605791,Compra Directa,Compra Directa 347/2017,open,active,"Fecha y hora de apertura: 2017-10-06T12:00:00Z;Fecha y hora del inicio de una puja: 2017-09-28T12:30:00Z;Lugar de entrega: SERAP;Fecha de solicitud de prorroga: 2017-09-29T00:00:00Z;Lugar de la apertura: MESA DE LICITACIONES PLANTA BAJA SECTOR ""B"" EDIFICIO COMUNAL; ACUÑA DE FIGUEROA Y BURNET", 2017-09-28T12:30:00Z, 2017-10-06T12:00:00Z,3-18,Comando General de la Armada,2017-09-18T12:30:00Z,2017-09-13T13:10:00Z,ADQUISCIÓN DE LECHE EN POLVO COMÚN,3-18,Comando General de la Armada,compiled,tender,2017-09-13T13:10:00Z,NA,NA,NA,2017
ocds-yfs5dr-613008,adjudicacion-613008,613008,Compra Directa,Compra Directa 755/2017,open,NA,Fecha y hora de apertura: 2017-12-13T10:00:00Z;Fecha y hora del inicio de una puja: 2017-11-17T15:10:00Z;Lugar de entrega: MILLAN 3422;Fecha de solicitud de prorroga: 2017-12-06T00:00:00Z;Lugar de la apertura: MILLAN 3422, 2017-11-17T15:10:00Z, 2017-12-13T10:00:00Z,29-27,Centro Departamental de Rocha,2017-10-26T13:00:00Z,2017-10-24T10:30:00Z,"DISPENSADOR TERMO PARA CAFE, LECHE O TE 
CON REGULACION AUTOMATICA, ACERO INOXIDABLE  ENTRE 5 Y 6 LITROS",29-27,Centro Departamental de Rocha,compiled,tender,2017-11-22T08:05:00Z,electronicSubmission,NA,NA,2017
ocds-yfs5dr-577043,adjudicacion-577043,577043,Compra Directa,Compra Directa 36/2017,open,NA,Fecha y hora de apertura: 2017-04-28T11:00:00Z;Fecha y hora del inicio de una puja: 2017-03-17T10:25:00Z;Lugar de entrega: PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-04-25T00:00:00Z;Lugar de la apertura: SALA DE APERTURAS :UTE Palacio de la Luz;Paraguay 2431 Planta Baja;Montevideo - Uruguay., 2017-03-17T10:25:00Z, 2017-04-28T11:00:00Z,29-45,Red de Atención Primaria de San José,2017-03-28T12:00:00Z,2017-03-24T12:20:00Z,PREPARADO EN POLVO PARA BEBE CON INTOLERANCIA A LA LACTOSA O ALERGIA A LA LECHE DE VACA,29-45,Red de Atención Primaria de San José,compiled,tender,2017-03-29T08:10:00Z,NA,NA,NA,2017
ocds-yfs5dr-572755,adjudicacion-572755,572755,Compra Directa,Compra Directa 51/2017,open,NA,Fecha y hora de apertura: 2017-02-15T11:00:00Z;Fecha y hora del inicio de una puja: 2017-02-13T13:00:00Z;Lugar de entrega: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-02-13T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-02-13T13:00:00Z, 2017-02-15T11:00:00Z,32-1,Instituto Uruguayo de Meteorologia INUMET,NA,NA,70 CAPSULAS DE CAFÉ Y 1/2 KG DE LECHE - PLERTYS SA,32-1,Instituto Uruguayo de Meteorologia INUMET,compiled,tender,2017-02-24T10:25:00Z,NA,NA,NA,2017
ocds-yfs5dr-614175,llamado-614175,614175,Licitación Abreviada,Licitación Abreviada 16/2017,open,NA,Fecha y hora de apertura: 2017-11-27T17:00:00Z;Fecha y hora del inicio de una puja: 2017-11-17T15:10:00Z;Lugar de entrega: SECCIÓN COMPRAS;Fecha de solicitud de prorroga: 2017-11-17T00:00:00Z;Lugar de la apertura: SECCIÓN COMPRAS, 2017-11-17T15:10:00Z, 2017-11-27T17:00:00Z,31-1,Universidad Tecnológica del Uruguay,2017-11-27T17:00:00Z,2017-10-27T19:20:00Z,Adquisición de un Equipo Pasteurizador para Leche y Productos Lácteos.,31-1,Universidad Tecnológica del Uruguay,compiled,tender,2017-10-27T19:20:00Z,electronicSubmission,2017-11-17T00:00:00Z,NA,2017
ocds-yfs5dr-584883,adjudicacion-584883,584883,Compra Directa,Compra Directa 1476/2017,open,NA,Fecha y hora de apertura: 2017-05-23T11:00:00Z;Fecha y hora del inicio de una puja: 2017-05-26T13:00:00Z;Lugar de entrega: San Martin 3235;Fecha de solicitud de prorroga: 2017-05-15T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-05-26T13:00:00Z, 2017-05-23T11:00:00Z,27-1,Instituto del Niño y Adolescente del Uruguay INAU-INAME),NA,NA,COMPRA DE LECHE FRESCA EN CAJA,27-1,Instituto del Niño y Adolescente del Uruguay INAU-INAME),compiled,tender,2017-05-15T16:40:00Z,NA,NA,NA,2017
ocds-yfs5dr-593417,adjudicacion-593417,593417,Compra Directa,Compra Directa 110/2017,open,NA,Fecha y hora de apertura: 2017-07-14T13:00:00Z;Fecha y hora del inicio de una puja: 2017-07-20T11:10:00Z;Lugar de entrega: CNO CIBILS N?: 6250  ;Fecha de solicitud de prorroga: 2017-07-12T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-07-20T11:10:00Z, 2017-07-14T13:00:00Z,29-40,Centro Auxiliar de Young,NA,NA,compra leche junio/2017,29-40,Centro Auxiliar de Young,compiled,tender,2017-07-04T10:15:00Z,NA,NA,NA,2017
ocds-yfs5dr-575396,adjudicacion-575396,575396,Compra Directa,Compra Directa 113/2017,open,NA,Fecha y hora de apertura: 2017-03-27T14:00:00Z;Fecha y hora del inicio de una puja: 2017-03-17T10:25:00Z;Lugar de entrega: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-03-13T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-03-17T10:25:00Z, 2017-03-27T14:00:00Z,2-11,Secretaría  Nacional del Deporte,2017-03-20T11:08:00Z,2017-03-16T09:10:00Z,"Servicio de cafeteria para 60 personas :cafe te ,leche, galletitas (dulces y Saladas) agua mineral .
Servicio de Lunch para 60 personas  : Sandwiches  surtidos , empanadas , tartas , saladitos , masitas secas , refresco y agua mineral .
Fecha 24/3/2017 local IPES Asilo 3255 , por consultas  Susana Fenocchi 29003343 int 341",2-11,Secretaría  Nacional del Deporte,compiled,tender,2017-03-21T11:20:00Z,electronicSubmission,NA,NA,2017
ocds-yfs5dr-i256070,adjudicacion-i256070,i256070,Compra Directa,Compra Directa 75264/2017,open,NA,Fecha y hora de apertura: 2017-11-01T12:00:00Z;Fecha y hora del inicio de una puja: 2017-10-24T15:10:00Z;Lugar de entrega: PCIO. MUNICIPAL - PISO 2 - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-10-27T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-10-24T15:10:00Z, 2017-11-01T12:00:00Z,53-1,Banco de Seguros del Estado,NA,NA,LECHE,53-1,Banco de Seguros del Estado,compiled,tender,2017-10-20T08:01:00Z,NA,NA,NA,2017
ocds-yfs5dr-590019,adjudicacion-590019,590019,Compra Directa,Compra Directa 85/2017,open,NA,Fecha y hora de apertura: 2017-06-20T13:00:00Z;Fecha y hora del inicio de una puja: 2017-06-28T13:00:00Z;Lugar de entrega: HAITI N?: 1600  ;Fecha de solicitud de prorroga: 2017-06-14T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-06-28T13:00:00Z, 2017-06-20T13:00:00Z,29-40,Centro Auxiliar de Young,NA,NA,compra leche ,29-40,Centro Auxiliar de Young,compiled,tender,2017-06-13T11:20:00Z,NA,NA,NA,2017
ocds-yfs5dr-590011,adjudicacion-590011,590011,Compra Directa,Compra Directa 228/2017,open,NA,Fecha y hora de apertura: 2017-06-20T13:00:00Z;Fecha y hora del inicio de una puja: 2017-06-28T13:00:00Z;Lugar de entrega: HAITI N?: 1600  ;Fecha de solicitud de prorroga: 2017-06-14T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-06-28T13:00:00Z, 2017-06-20T13:00:00Z,2-11,Secretaría  Nacional del Deporte,2017-06-15T11:00:00Z,2017-06-13T11:00:00Z,"Servicio de cafetería que consta de: Café, Té y Leche, galletitas dulces y saladas, sándwiches surtidos, empanadas y agua mineral, para 40 personas para el día 30 de junio del corriente  en la Plaza de Deportes Nº 5. en el horario de 8.30 a 11:00 hs., por consultas Prof Oscar Palacios  098 648 496
2 do. Encuentro Nacional de Inspectores, Directores y referentes del Interior del país",2-11,Secretaría  Nacional del Deporte,compiled,tender,2017-06-16T15:25:00Z,electronicSubmission,NA,NA,2017
ocds-yfs5dr-i247298,adjudicacion-i247298,i247298,Compra Directa,Compra Directa 328359/1/2017,open,NA,Fecha y hora de apertura: 2017-08-18T13:00:00Z;Fecha y hora del inicio de una puja: 2017-08-29T14:05:00Z;Lugar de entrega: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-08-15T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-08-29T14:05:00Z, 2017-08-18T13:00:00Z,98-1,Intendencia de Montevideo,2017-05-16T18:00:00Z,2017-05-11T22:40:00Z,"RACION PARA VACA LECHERA, RACION",98-1,Intendencia de Montevideo,compiled,tender,2017-08-11T22:40:00Z,NA,NA,NA,2017
ocds-yfs5dr-613392,llamado-613392,613392,Licitación Abreviada,Licitación Abreviada 5/2018,open,NA,Fecha y hora de apertura: 2017-11-09T10:30:00Z;Fecha y hora del inicio de una puja: 2017-11-24T11:00:00Z;Lugar de entrega: COMPRAS;Fecha de solicitud de prorroga: 2017-11-07T00:00:00Z;Lugar de la apertura: uruguay 988, 2017-11-24T11:00:00Z, 2017-11-09T10:30:00Z,29-34,Centro Auxiliar de Bella Unión,2017-11-09T10:30:00Z,2017-10-25T12:05:00Z,LECHE,29-34,Centro Auxiliar de Bella Unión,compiled,tender,2017-10-25T12:05:00Z,electronicSubmission,2017-11-07T00:00:00Z,NA,2017
ocds-yfs5dr-602630,adjudicacion-602630,602630,Compra Directa,Compra Directa 159/2017,open,NA,Fecha y hora de apertura: 2017-09-05T12:00:00Z;Fecha y hora del inicio de una puja: 2017-08-29T14:05:00Z;Lugar de entrega: Zona Oeste; Camino Colman s/nº entre Manuel Rose y Avenida Garzón.;Fecha de solicitud de prorroga: 2017-08-31T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-08-29T14:05:00Z, 2017-09-05T12:00:00Z,29-40,Centro Auxiliar de Young,NA,NA,COMPRA LECHE MES JULIO/2017,29-40,Centro Auxiliar de Young,compiled,tender,2017-08-28T10:05:00Z,NA,NA,NA,2017
ocds-yfs5dr-i259524,llamado-i259524,i259524,Compra Directa,Compra Directa 339013/1/2017,open,NA,Fecha y hora de apertura: 2017-12-15T16:00:00Z;Fecha y hora del inicio de una puja: 2017-11-17T15:10:00Z;Lugar de entrega: AV LUIS BATLLE BERRES N?: 9920  ;Fecha de solicitud de prorroga: 2017-12-13T00:00:00Z;Lugar de la apertura: 1º PISO. DEPTO. COMPRAS, 2017-11-17T15:10:00Z, 2017-12-15T16:00:00Z,98-1,Intendencia de Montevideo,2017-12-20T18:00:00Z,2017-12-15T22:40:00Z,RACION PARA VACA LECHERA,98-1,Intendencia de Montevideo,compiled,tender,2017-12-15T22:40:00Z,NA,NA,NA,2017
ocds-yfs5dr-549642,adjudicacion-549642,549642,Licitación Abreviada,Licitación Abreviada 6/2017,open,NA,Fecha y hora de apertura: 2017-01-24T10:15:00Z;Fecha y hora del inicio de una puja: 2017-01-09T15:05:00Z;Lugar de entrega: PCIO. MUNICIPAL - 1ER. SUBSUELO - ALA NORTE - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-01-19T00:00:00Z;Lugar de la apertura: INTENDENCIA DE SAN JOSE- -Asamblea Nº 496 - SAN JOSE , 2017-01-09T15:05:00Z, 2017-01-24T10:15:00Z,29-34,Centro Auxiliar de Bella Unión,NA,NA,LICITACION ABREVIADA Nº6/17 SUMINISTRO DE LECHE FRESCA,29-34,Centro Auxiliar de Bella Unión,compiled,tender,2017-01-03T10:30:00Z,NA,NA,NA,2017
ocds-yfs5dr-566395,adjudicacion-566395,566395,Compra Directa,Compra Directa 1001/2017,open,NA,Fecha y hora de apertura: 2017-02-09T12:00:00Z;Fecha y hora del inicio de una puja: 2017-02-13T13:00:00Z;Lugar de entrega: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-02-06T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-02-13T13:00:00Z, 2017-02-09T12:00:00Z,10-4,Dirección Nacional de Hidrografía,2017-01-18T13:00:00Z,2017-01-16T11:05:00Z,"Suministro de leche para Varadero Carmelo.
",10-4,Dirección Nacional de Hidrografía,compiled,tender,2017-02-07T09:30:00Z,NA,NA,NA,2017
ocds-yfs5dr-i255257,adjudicacion-i255257,i255257,Compra Directa,Compra Directa 74817/2017,open,NA,Fecha y hora de apertura: 2017-10-11T23:59:00Z;Fecha y hora del inicio de una puja: 2017-09-28T12:30:00Z;Lugar de entrega: Fernando Otorgues 1225;Fecha de solicitud de prorroga: 2017-10-04T00:00:00Z;Lugar de la apertura: Fernando Otorgues 1225, 2017-09-28T12:30:00Z, 2017-10-11T23:59:00Z,53-1,Banco de Seguros del Estado,NA,NA,LECHE,53-1,Banco de Seguros del Estado,compiled,tender,2017-10-06T08:01:00Z,NA,NA,NA,2017
ocds-yfs5dr-i248377,adjudicacion-i248377,i248377,Compra Directa,Compra Directa 71874/2017,open,NA,Fecha y hora de apertura: 2017-06-13T12:00:00Z;Fecha y hora del inicio de una puja: 2017-06-28T13:00:00Z;Lugar de entrega: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE ;Fecha de solicitud de prorroga: 2017-06-08T00:00:00Z;Lugar de la apertura: SERVICIO DE COMPRAS / PCIO. MUNICIPAL - PLANTA BAJA - SECTOR SANTIAGO DE CHILE, 2017-06-28T13:00:00Z, 2017-06-13T12:00:00Z,53-1,Banco de Seguros del Estado,NA,NA,LECHE,53-1,Banco de Seguros del Estado,compiled,tender,2017-06-02T08:00:00Z,NA,NA,NA,2017
