parties.memberOf.id.keyword: Descending,contracts.title: Descending,categoría,alias_contrato_importe: Descending,alias_contrato_moneda: Descending,PESOS,fecha,año,alias_proveedor: Descending,OCID,tender.procurementMethod: Descending,source.keyword: Descending,Count,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA Y POLVO A PUNTOS DE VENTA,Transporte,13166782,MXN,13166782,28/02/2018,2018,TRANSPORTES EHL DEL CENTRO S.A DE C.V.,OCDS-0UD2Q6-LA-020VST001-E1-2018,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1370291,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,13142000,MXN,13142000,03/01/2015,2015,CENTRO DE ACOPIO DE TAMPICO ALTO,OCDS-0UD2Q6-CADQ/2037/2015,direct,,1,
liconsa sa de cv,TRANSPORTE DE LECHE EN POLVO,Transporte,13123550,MXN,13123550,25/04/19,2019,TRANSPORTES ESDO S.A DE C.V,LA-020VST001-E12-2019,open,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,13062625,MXN,13062625,31/12/2015,2015,CENTRO DE ACOPIO DE TUTUTEPEC,OCDS-0UD2Q6-CADQ/558/2016,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,13030000,MXN,13030000,31/12/2014,2014,GRUPO GAVATT DE PRODUCTORES DE LECHE DE ROSALES S. DE R.L. DE M.I.,OCDS-0UD2Q6-CADQ/58/2015,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,13000000,MXN,13000000,05/03/2013,2013,CENTRO DE ACOPIO DE TLAJOMULCO DE ZUÑIGA,OCDS-0UD2Q6-CADQ/865/2014,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,12938000,MXN,12938000,03/01/2015,2015,SOCIEDAD COOPERATIVA BAJIO DE ABAJO S.C.L.,OCDS-0UD2Q6-CADQ/2765/2015,direct,,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA,Transporte,12733645,MXN,12733645,31/12/2013,2013,ALFONSO NAVA BURGOS EN FORMA CONJUNTA CON TRANSPORTES TRANASA S.A. DE C.V.,OCDS-0UD2Q6-PST/162/2014,open,,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA,Transporte,12718673,MXN,12718673,31/12/2013,2013,ALFONSO NAVA BURGOS EN FORMA CONJUNTA CON TRANSPORTES TRANASA S.A. DE C.V.,OCDS-0UD2Q6-PST/160/2014,open,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,12680000,MXN,12680000,04/10/2016,2016,"PROCESADORA de CARNICOS, DERIVADOS Y GRANOS DEL CENTRO, S.A. de C.V.",OCDS-0UD2Q6-CADQ/1976/2015,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,12680000,MXN,12680000,04/10/2016,2016,MIGUEL ANGEL ROMO HERMOSILLO,OCDS-0UD2Q6-CADQ/1977/2015,direct,,1,
liconsa sa de cv,Prórroga al Servicio de Transporte y Distribución de Leche líquida y en polvo a puntos de venta 03-TLH-L-AD-18,Transporte,12657091.05,MXN,12657091.05,01/01/19,2019,"TRANSPORTES TRANASA, S.A. DE C.V. EN FORMA CONJUNTA CON TRANSPORTES LACE, S.A. DE C.V.",AA-020VST001-E21-2018,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,12589656,MXN,12589656,31/12/2015,2015,SOCIEDAD COOPERATIVA BARRANCA DE PINOS PRIETOS S.C.L.,OCDS-0UD2Q6-CADQ/620/2016,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,12555000,MXN,12555000,03/01/2015,2015,CREMERIA COVADONGA S.A. DE C.V.,OCDS-0UD2Q6-CADQ/2996/2015,direct,,1,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA Y EN POLVO A PUNTOS DE VENTA ADJ. DIRECTA,Transporte,12551686,MXN,12551686,31/01/2017,2017,TRANSLIQUIDOS REFRIGERADOS LOPEZ S.A. DE C.V.,OCDS-0UD2Q6-AA-020VST001-E13-2017,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1134714,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,12500000,MXN,12500000,31/12/2013,2013,QUESERIA VICTORIA S.P.R. DE R.L.,OCDS-0UD2Q6-CADQ/139/2014,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,12500000,MXN,12500000,31/12/2013,2013,QUESERIA DOS LAGUNAS S.P.R. DE R.L. DE C.V.,OCDS-0UD2Q6-CADQ/469/2014,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,12500000,MXN,12500000,31/12/2013,2013,QUESERIA AMERICA S.P.R. DE R.L. DE C.V.,OCDS-0UD2Q6-CADQ/40/2014,direct,,1,
liconsa sa de cv,SERVICIOS DE ALMACENAMIENTO Y MANIOBRAS DE LECHE EN POLVO DE IMPORTACIÓN,Almacenamiento,12498684,MXN,12498684,29/02/2016,2016,"ALMACENADORA MERCADER, S.A.",OCDS-0UD2Q6-AA-020VST004-E8-2016,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=800373,1,
liconsa sa de cv,LECHE DESCREMADA EN POLVO DE IMPORTACION,Compra de leche,12450000,MXN,12450000,11/04/2016,2016,APIS FOOD B.V.,OCDS-0UD2Q6-CEX/3836/2015,direct,,1,
liconsa sa de cv,"ADQUISICIÓN DE 5000 TM DE LECHE DESCREMADA EN POLVO CON EL PROVEEDOR CORPORACIÓN ALIMENTARIA PEÑASANTA, S.A.",Compra de leche,12450000,USD,216256500,15/12/2015,2015,"CORPORACIÓN ALIMENTARIA PEÑASANTA, S.A.",OCDS-0UD2Q6-SA-020VST012-I64-2015,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=831270,1,"Son 216,256.50 PESOS entre las 5 empresas contratadas. A 2,490 DÓLARES cada una...."
liconsa sa de cv,"ADQUISICIÓN DE 5,000 TM DE LECHE DECREMADA EN POLVO CON EL PROVEEDOR APIS FOOD, B.V.",Compra de leche,12450000,USD,216256500,15/12/2015,2015,APIS FOOD B.V.,OCDS-0UD2Q6-SA-020VST012-I64-2015,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=831270,1,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA Y EN POLVO A PUNTOS DE VENTA ADJ. DIRECTA,Transporte,12385237,MXN,12385237,31/01/2017,2017,TRANSPORTES EHL DEL CENTRO S.A DE C.V.,OCDS-0UD2Q6-AA-020VST001-E13-2017,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1134714,1,
liconsa sa de cv,RECOLECCIÓN Y TRANSPORTE DE LECHE FRESCA DE LOS CENTROS DE ACOPIO A LAS PLANTAS,Transporte,12328920,MXN,12328920,15/04/19,2019,"Translíquidos Refrigerados López, S.A. de C.V.",LA-020VST001-E15-2019,open,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,12327000,MXN,12327000,03/07/2016,2016,PRODUCTORES LACTEOS ADE S.P.R. DE R.L.,OCDS-0UD2Q6-CADQ/2063/2015,direct,,1,
liconsa sa de cv,TRANSPORTE DE LECHE FRESCA 2018,Transporte,12295500,MXN,12295500,28/02/2018,2018,TRANSLIQUIDOS REFRIGERADOS LOPEZ S.A. DE C.V.,OCDS-0UD2Q6-LA-020VST021-E12-2018,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1388493,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,12283000,MXN,12283000,03/01/2015,2015,CENTRO DE ACOPIO DE VENUSTIANO CARRANZA,OCDS-0UD2Q6-CADQ/2023/2015,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,12200000,MXN,12200000,04/04/2015,2015,AGRO LECHERA ALTEÑA S.A. DE C.V.,OCDS-0UD2Q6-CADQ/2088/2013,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,12160000,MXN,12160000,31/10/2015,2015,ABASTECEDORA DE ALIMENTOS DE MEXICO S.A. DE C.V.,OCDS-0UD2Q6-CADQ/535/2015,direct,,1,
liconsa sa de cv,"ADQUISICIÓN DE LECHE ENTERA EN POLVO INSTANTÁNEA, SIN FORTIFICAR",Compra de leche,12150000,USD,222102000,08/04/2018,2018,COOPERATIVA NACIONAL de PRODUCTORES de LECHE,OCDS-0UD2Q6-AA-020VST012-E3-2018,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1477560,1,
liconsa sa de cv,TRANSPORTE DE LECHE LÍQUIDA,Transporte,12085483,MXN,12085483.08,25/04/19,2019,"Translíquidos Refrigerados López, S.A. de C.V.",LA-020VST001-E11-2019,open,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,12082000,MXN,12082000,08/12/2016,2016,EL MIMBRE ALPAS PRODUCTORES S.P.R. DE R.L. DE C.V.,OCDS-0UD2Q6-CADQ/3748/2015,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,12078000,MXN,12078000,31/12/2015,2015,RAUL MENDEZ CERVANTES,OCDS-0UD2Q6-CADQ/1371/2015,direct,,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA,Transporte,12006557,MXN,12006557,31/12/2013,2013,ALFONSO NAVA BURGOS EN FORMA CONJUNTA CON TRANSPORTES TRANASA S.A. DE C.V.,OCDS-0UD2Q6-PST/165/2014,open,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,12000000,MXN,12000000,08/12/2013,2013,CENTRO DE DESARROLLO LECHERO Y ALIMENTACION CALDERON S.P.R. DE R.L.,OCDS-0UD2Q6-CADQ/3002/2013,direct,,1,
liconsa sa de cv,COMPRAVENTE DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,12000000,MXN,12000000,08/04/2014,2014,CENTRO DE ACOPIO DE TAMPICO ALTO,OCDS-0UD2Q6-CADQ/4500/2014,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,12000000,MXN,12000000,07/01/2014,2014,AGROINDUSTRIAL FATIMA S.P.R. DE R.L.,OCDS-0UD2Q6-CADQ/4294/2014,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,12000000,MXN,12000000,03/01/2015,2015,AGRO LECHERA ALTEÑA S.A. DE C.V.,OCDS-0UD2Q6-CADQ/1468/2015,direct,,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA,Transporte,11889114,MXN,11889114,31/12/2013,2013,TRANSLIQUIDOS REFRIGERADOS LOPEZ S.A. DE C.V.,OCDS-0UD2Q6-PST/170/2014,open,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,11848200,MXN,11848200,10/06/2015,2015,CENTRO DE ACOPIO DE SAN FELIPE TORRES MOCHAS,OCDS-0UD2Q6-CADQ/695/2016,direct,,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA,Transporte,11818677,MXN,11818677,31/12/2013,2013,TRANSPORTES EHL DEL CENTRO S.A DE C.V.,OCDS-0UD2Q6-PST/166/2014,open,,1,
liconsa sa de cv,"CAJA Y SEPARADOR DE CARTÓN CORRUGADO, CAJA DE 1 LITRO UHT Y CAJA DE 250 ML UHT",Producción,11741789.14,MXN,11741789.14,03/04/19,2019,"CONVERTIDORA MERCURIO, S.A. DE C.V.",AA-020VST004-E22-2019,direct,,,
liconsa sa de cv,CONTRATACIÓN ABIERTA DEL SERVICIO DE TRANSPORTE DE LECHE LIQUIDA 2016,Transporte,11741484,MXN,11741484,31/01/2016,2016,TRANSLIQUIDOS REFRIGERADOS LOPEZ S.A. DE C.V.,OCDS-0UD2Q6-LA-020VST001-N1-2016,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=763801,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA,Transporte,11741484,MXN,11741484,01/01/2016,2016,TRANSLIQUIDOS REFRIGERADOS LOPEZ S.A. DE C.V.,OCDS-0UD2Q6-PST/900/2016,open,,1,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA Y POLVO A PUNTOS DE VENTA,Transporte,11577340,MXN,11577340,28/02/2018,2018,TRANSLIQUIDOS REFRIGERADOS LOPEZ S.A. DE C.V.,OCDS-0UD2Q6-LA-020VST001-E1-2018,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1370291,1,
liconsa sa de cv,CONTRATACIÓN ABIERTA DEL SERVICIO DE TRANSPORTE DE LECHE LIQUIDA 2016,Transporte,11576611,MXN,11576611,31/01/2016,2016,TRANSPORTES EHL DEL CENTRO S.A DE C.V.,OCDS-0UD2Q6-LA-020VST001-N1-2016,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=763801,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA,Transporte,11576611,MXN,11576611,01/01/2016,2016,TRANSPORTES EHL DEL CENTRO S.A DE C.V.,OCDS-0UD2Q6-PST/899/2016,open,,1,
liconsa sa de cv,"compra y suministro de Caja y Separador de Cartón Corrugado, y destinarlos para la producción de los Programas de Abasto Social de Leche y de Inclusión Social Prospera, así como Caja UHT 1 Lt. Slim Sin Taparrosca de Cartón Corrugado y Caja de Cartón UHT 25",Almacenamiento,11498774,MXN,11498774,22/01/2017,2017,"BIO PAPPEL, S.A.B. de C.V.",OCDS-0UD2Q6-AA-020VST004-E2-2017,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1054303,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,11468000,MXN,11468000,09/01/2017,2017,GRUPO LACTEOS DE MEOQUI A.C.,OCDS-0UD2Q6-CADQ/3758/2015,direct,,1,
liconsa sa de cv,CONTRATACIÓN ABIERTA DEL SERVICIO DE TRANSPORTE DE LECHE LIQUIDA 2015,Transporte,11379760,MXN,11379760,28/02/2015,2015,TRANSPORTES EHL DEL CENTRO S.A DE C.V.,OCDS-0UD2Q6-LA-020VST001-N2-2015,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=502135,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA,Transporte,11379760,MXN,11379760,02/01/2015,2015,TRANSPORTES EHL DEL CENTRO S.A DE C.V.,OCDS-0UD2Q6-PST/924/2015,open,,1,
liconsa sa de cv,CONTRATACIÓN ABIERTA DEL SERVICIO DE TRANSPORTE DE LECHE LIQUIDA 2015,Transporte,11244690,MXN,11244690,28/02/2015,2015,TRANSLIQUIDOS REFRIGERADOS LOPEZ S.A. DE C.V.,OCDS-0UD2Q6-LA-020VST001-N2-2015,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=502135,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA,Transporte,11244690,MXN,11244690,02/01/2015,2015,TRANSLIQUIDOS REFRIGERADOS LOPEZ S.A. DE C.V.,OCDS-0UD2Q6-PST/777/2015,open,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,11203000,MXN,11203000,31/12/2014,2014,CENTRO DE ACOPIO DE JAMAY,OCDS-0UD2Q6-CADQ/1379/2015,direct,,1,
liconsa sa de cv,"ADQUISICIÓN DE 2,543.75 TM DE LECHE DESCREMADA EN POLVO NO INSTANTÁNEA SIN FORTIFICAR - LAND O´LAKES, INC.",Compra de leche,11141625,USD,147180866.3,10/10/2013,2013,"LAND O´LAKES, INC.",OCDS-0UD2Q6-SA-020VST012-I51-2013,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=311121,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,11070000,MXN,11070000,01/01/2015,2015,GRUPO CIENEGUITA S.P.R. DE R.L.,OCDS-0UD2Q6-CADQ/752/2015,direct,,1,
liconsa sa de cv,"Contrato para la compra y suministro de 4,000 Toneladas (Cuatro mil toneladas) de Leche Descremada en Polvo no Instantánea, sin fortificar, con componente de importación",Compra de leche,11040000,USD,239568000,23/01/2017,2017,ILAS DE MEXICO S.A. DE C.V.,OCDS-0UD2Q6-AA-020VST011-E2-2017,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1059517,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,11004950,MXN,11004950,31/12/2015,2015,LECHE Y DERIVADOS DE LOS ALTOS S. DE R.L. DE C.V.,OCDS-0UD2Q6-CADQ/640/2016,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,11000000,MXN,11000000,09/06/2015,2015,GRUPO LACTODEL S.A. DE C.V.,OCDS-0UD2Q6-CADQ/4705/2014,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,11000000,MXN,11000000,31/12/2013,2013,CENTRO DE ACOPIO DE TAMPICO ALTO,OCDS-0UD2Q6-CADQ/770/2014,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,11000000,MXN,11000000,31/12/2013,2013,CENTRO DE ACOPIO DE PANUCO,OCDS-0UD2Q6-CADQ/905/2014,direct,,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA,Transporte,10922317,MXN,10922317,31/12/2013,2013,AGREMIADOS DEL SINDICATO NACIONAL DEL TRANSPORTE SIMILARES Y CONEXOS DE LA REPÚBLICA MEXICANA SECCIÓN 18 S.A.,OCDS-0UD2Q6-PST/156/2014,open,,1,
liconsa sa de cv,CONTRATACIÓN ABIERTA DEL SERVICIO DE TRANSPORTE DE LECHE LIQUIDA 2015,Transporte,10922256,MXN,10922256,28/02/2015,2015,ALFONSO NAVA BURGOS,OCDS-0UD2Q6-LA-020VST001-N2-2015,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=502135,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA,Transporte,10922256,MXN,10922256,02/01/2015,2015,ALFONSO NAVA BURGOS,OCDS-0UD2Q6-PST/658/2015,open,,1,
liconsa sa de cv,"CONTRATO DE SERVICIO DE TRANSPORTE DE LECHE FRESCA DE LOS DISTINTOS CENTROS DE ACOPIO UBICADOS EN EL ESTADO DE GUANAJUATO A LAS GERENCIAS METROPOLITANAS NORTE Y SUR, Y GERENCIA ESTATAL VALLE DE TOLUCA",Transporte,10920000,MXN,10920000,09/02/2015,2015,TRANSLIQUIDOS REFRIGERADOS LOPEZ S.A. DE C.V.,OCDS-0UD2Q6-LA-020VST015-N1-2015,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=502287,1,
liconsa sa de cv,RECOLECCION Y TRANSPORTE DE LECHE A CENTROS DE ACOPIO,Transporte,10920000,MXN,10920000,01/10/2015,2015,TRANSLIQUIDOS REFRIGERADOS LOPEZ S.A. DE C.V.,OCDS-0UD2Q6-PST/1401/2015,open,,1,
liconsa sa de cv,"ADQUISICIÓN DE 4,216 TM DE LECHE DESCREMADA EN POLVO CON EL PROVEEDOR APIS FOOD B.V.",Compra de leche,10919440,USD,180279954.4,11/05/2015,2015,APIS FOOD B.V.,OCDS-0UD2Q6-SA-020VST012-I19-2015,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=610228,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,10874000,MXN,10874000,03/01/2015,2015,CENTRO DE ACOPIO DE PIEDRAS NEGRAS,OCDS-0UD2Q6-CADQ/2035/2015,direct,,1,
liconsa sa de cv,CONTRATACIÓN DEL SERVICIO DE RECOLECCIÓN Y TRANSPORTE DE LECHE FRESCA,Transporte,10851265,MXN,10851265,27/05/2015,2015,TRANSLIQUIDOS SERRA S.A. DE C.V.,OCDS-0UD2Q6-LA-020VST013-N9-2015,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=547590,1,
liconsa sa de cv,RECOLECCION Y TRANSPORTE DE LECHE A CENTROS DE ACOPIO,Transporte,10851265,MXN,10851265,05/01/2015,2015,TRANSLIQUIDOS SERRA S.A. DE C.V.,OCDS-0UD2Q6-PST/3073/2015,open,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,10850000,MXN,10850000,31/12/2014,2014,CENTRO DE ACOPIO DE CAPILLA DE MILPILLAS,OCDS-0UD2Q6-CADQ/1389/2015,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,10707000,MXN,10707000,03/01/2015,2015,CENTRO DE ACOPIO DE LA JOYA,OCDS-0UD2Q6-CADQ/2034/2015,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,10675000,MXN,10675000,03/01/2015,2015,CENTRO DE ACOPIO DE EL PORVENIR,OCDS-0UD2Q6-CADQ/1505/2015,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,10675000,MXN,10675000,31/12/2014,2014,CENTRO DE ACOPIO DE EL PORVENIR,OCDS-0UD2Q6-CADQ/1140/2015,direct,,1,
liconsa sa de cv,"ADQUISICIÓN DE 4,056.25 TM DE LECHE DESCREMADA EN POLVO CON EL PROVEEDOR LAND O´LAKES, INC.",Compra de leche,10420506,USD,172042554.1,11/05/2015,2015,"LAND O´LAKES, INC.",OCDS-0UD2Q6-SA-020VST012-I59-2013,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=610228,1,
liconsa sa de cv,"ADQUISICIÓN DE 4000 TM DE LECHE ENTERA EN POLVO CON EL PROVEEDOR FONTERRA, LTD.",Compra de leche,10400000,USD,180648000,15/12/2015,2015,"FONTERRA MEXICO, S.A. de C.V.",OCDS-0UD2Q6-SA-020VST012-I64-2015,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=831270,1,
liconsa sa de cv,Prórroga al Servicio de Transporte y Distribución de Leche de leche líquida y en polvo a puntos de venta 01-TLN-L-AD-18,Transporte,10385836.78,MXN,10385836.78,01/01/19,2019,AUTOLINEAS JUAN MAÑON S.A. DE C.V.,AA-020VST001-E21-2018,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,10366400,MXN,10366400,31/12/2014,2014,CENTRO DE ACOPIO DE OJO CALIENTE,OCDS-0UD2Q6-CADQ/3757/2015,direct,,1,
liconsa sa de cv,"ADQUISICIÓN DE 2000 TM DE LECHE DESCREMADA EN POLVO CON EL PROVEEDOR ILAS MEXICO, S.A. DE C.V.",Compra de leche,10360000,USD,138513200,02/01/2014,2014,ILAS DE MEXICO S.A. DE C.V.,OCDS-0UD2Q6-SA-020VST012-I26-2014,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=377830,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,10248000,MXN,10248000,09/01/2017,2017,FRIA CON CADENA DE VALOR LECHERO S.P.R. DE R.L. DE C.V.,OCDS-0UD2Q6-CADQ/3757/2015,direct,,1,
liconsa sa de cv,CONTRATO DE PRESTACION DE SERVICIOS DE TRANSPORTE DE LECHE FRESCA,Transporte,10239510,MXN,10239510,28/02/2014,2014,TRANSPORTADORA INTERAMERICANA S.A. DE C.V.,OCDS-0UD2Q6-LA-020VST020-N1-2014,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=364837,1,
liconsa sa de cv,TRANSPORTE DE LECHE FRESCA A CENTROS DE ACOPIO,Transporte,10239510,MXN,10239510,02/01/2014,2014,TRANSPORTADORA INTERAMERICANA S.A. DE C.V.,OCDS-0UD2Q6-PST/1633/2014,open,,1,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE DE LECHE EN POLVO 2016,Transporte,10238400,MXN,10238400,31/01/2016,2016,TRANSPORTES ESDO S.A DE C.V,OCDS-0UD2Q6-LA-020VST001-N2-2016,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=763784,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE UHT,Transporte,10238400,MXN,10238400,01/01/2016,2016,TRANSPORTES ESDO S.A DE C.V,OCDS-0UD2Q6-PST/1124/2016,open,,1,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA Y EN POLVO A PUNTOS DE VENTA ADJ. DIRECTA,Transporte,10198043,MXN,10198043,31/01/2017,2017,TRANSLIQUIDOS REFRIGERADOS LOPEZ S.A. DE C.V.,OCDS-0UD2Q6-AA-020VST001-E13-2017,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1134714,1,
liconsa sa de cv,RECOLECCIÓN Y TRANSPORTE DE LECHE FRESCA DE LOS CENTROS DE ACOPIO A LAS PLANTAS,Transporte,10164960,MXN,10164960,25/04/19,2019,TRANSPORTADORA INTERAMERICANA S.A. DE C.V.,LA-020VST001-E15-2019,open,,1,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE Y DIST DE LECHE EN POLVO,Transporte,10085416,MXN,10085416,08/03/2018,2018,"MORGAN EXPRESS, S.A. de C.V.",OCDS-0UD2Q6-AA-020VST001-E24-2018,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1412660,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,10069000,MXN,10069000,31/12/2014,2014,CENTRO DE ACOPIO DE TEPATITLAN DE MORELOS,OCDS-0UD2Q6-CADQ/1392/2015,direct,,1,
