contracts/awardID,_nomenclatura,tender/tenderPeriod/startDate,buyer/name,tender/description,tender/numberOfBidders,tender/value/currency,planning/budget/estimatedValue,contracts/contractingRegime/name,contracts/items/classification/scheme,tender/procurementMethod,_contracts/id/additionalInformation,contracts/value/amount,entidad_contratante,awards/suppliers/name,ruc,contracts/description,contracts/value/currency,contracts/value/amount/original,contracts/period/startDate,contracts/contractingNumber
100020,LP-CLASICO-3-2014-MDLP/CE-1,2015-04-23,MUNICIPALIDAD DISTRITAL DE LA PERLA,INSUMOS PARA EL VASO DE LECHE,1,PEN,"622192,50",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Licitación Pública,Clásico,"622192,50",MUNICIPALIDAD DISTRITAL DE LA PERLA,NIISA CORPORATION SA,20502503180,ADQUISICION DE INSUMOS DEL VASO DE LECHE,PEN,"622192,50",27/05/2015,04-2015-MDLP
116649,ADP-CLASICO-1-2015-CE/MDB-1,2015-04-30,MUNICIPALIDAD DISTRITAL DE BREÑA,ADQUISICION DE INSUMOS ALIMENTICIOS PARA EL PROGRAMA DEL VASO DE LECHE,1,PEN,"340365,35",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Adjudicación Directa Pública,Clásico,"339935,88",MUNICIPALIDAD DISTRITAL DE BREÑA,NIISA CORPORATION SA,20502503180,ADQUISICION DE INSUMOS ALIMENTICOS PARA EL PROGRAMA VASO DE LECHE ITEM II HOJUELA DE AVENA,PEN,"62273,88",02/09/2015,009-2015-SL/MDB
116649,ADP-CLASICO-1-2015-CE/MDB-1,2015-04-30,MUNICIPALIDAD DISTRITAL DE BREÑA,ADQUISICION DE INSUMOS ALIMENTICIOS PARA EL PROGRAMA DEL VASO DE LECHE,1,PEN,"340365,35",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Adjudicación Directa Pública,Clásico,"339935,88",MUNICIPALIDAD DISTRITAL DE BREÑA,NIISA CORPORATION SA,20502503180,ADQUISICION DE INSUMOS ALIMENTICOS PARA EL PROGRAMA VASO DE LECHE ITEM I LECHE EVAPORADA ENTERA,NA,"172312,00",02/09/2015,007-2015-SGL/MDB
103368,EXO-PROC-3-2015-MDE-CE,2015-04-29,MUNICIPALIDAD DISTRITAL DE LA ESPERANZA - TRUJILLO,CONTRATACION DE SUMINISTRO DE BIENES ALIMENTICIOS PARA EL PROGRAMA VASO DE LECHE CONSISTENTE EN LECHE EVAPORADA ENTERA Y HOJUELAS DE QUINUA AVENA PRECOCIDO FORTIFICADO CON VITAMINAS Y MINERALES PARA EL PERIODO MAYO- 2015,NA,PEN,"79211,70",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Exoneración,Procedimiento,"78150,70",MUNICIPALIDAD DISTRITAL DE LA ESPERANZA - TRUJILLO,NIISA CORPORATION SA,20502503180,"""SUMINISTRO DE LECHE EVAPORADA ENTERA DE 410 GR PARA EL MES DE MAYO DEL AÑO 2015 PARA EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE LA ESPERANZA-TRUJILLO-LA LIBERTAD""",NA,"43668,20",24/06/2015,003-2015-MDE-SGLSG-PVL
428455,AS-SM-1-2018-CS-MDH-1,2018-02-19,MUNICIPALIDAD DISTRITAL DE HUALMAY,adquisicon de productos para el programa de vaso de leche,1,PEN,"176093,15",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"176093,15",MUNICIPALIDAD DISTRITAL DE HUALMAY,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,adquisicon de productos para el programa de vaso de leche,PEN,"102988,80",08/05/2018,R.A. 116-2018
428661,AS-SM-1-2018-CS-MDM-1,2018-02-19,MUNICIPALIDAD DISTRITAL DE MALA,CONTRATACIÓN DE SUMINISTRO DE BIENES ALIMENTICIOS PARA ATENDER EL PROGRAMA VASO DE LECHE PERIODO REGULAR 2018.,1,PEN,"219902,64",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"219902,64",MUNICIPALIDAD DISTRITAL DE MALA,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,"CONTRATO DE SUMINISTRO DE BIENES ALIMENTICIOS PARA ATENDER EL PROGRAMA VASO DE LECHE, PERIODO REGULAR 2018; LECHE EVAPORADA ENTERA EN TARRO",PEN,"110260,80",26/03/2018,3
426151,AS-SM-2-2018-CS/MM-1,2018-02-02,MUNICIPALIDAD DISTRITAL DE MIRAFLORES - LIMA,SUMINISTRO DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE PARA LA MUNICIPALIDAD DE MIRAFLORES,1,PEN,"110140,18",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"110140,18",MUNICIPALIDAD DISTRITAL DE MIRAFLORES - LIMA,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,SUMINISTRO DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE PARA LA MUNICIPALIDAD DE MIRAFLORES,PEN,"68141,14",08/03/2018,015-2018
428038,LP-SM-1-2018-MDE-1,2018-02-15,MUNICIPALIDAD DISTRITAL DE LA ESPERANZA - TRUJILLO,SUMINISTRO DE BIENES ALIMENTICIOS PARA EL PROGRAMA VASO DE LECHE (LECHE EVAPORADA ENTERA POR 410 GR Y HOJUELAS DE QUINUA AVENA PRECOCIDA FORTIFICADA CON VITAMINAS Y MINERALES),1,PEN,"662758,40",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"589825,40",MUNICIPALIDAD DISTRITAL DE LA ESPERANZA - TRUJILLO,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,SUMINISTRO DE BIENES ALIMENTICIOS PARA EL PROGRAMA VASO DE LECHE - LECHE EVAPORADA ENTERA POR 410 GR Y HOJUELAS DE QUINUA AVENA PRECOCIDA FORTIFICADA CON VITAMINAS Y MINERALES - ITEM I,PEN,"384918,40",12/06/2018,011-2018-MDE
429228,AS-SM-1-2018-MDP/CS-1,2018-02-26,MUNICIPALIDAD DISTRITAL DE PATIVILCA,ADQUISICION DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE 2018,1,PEN,"155530,74",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"155530,74",MUNICIPALIDAD DISTRITAL DE PATIVILCA,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,"LECHE EVAPORADA ENTERA EN TARROS DE 410 GR MARCA: GLORIA, PARA EL PROGRAMA VASO DE LECHE",PEN,"98067,12",24/04/2018,003-2018-MDP
451524,LP-SM-1-2018-MPT-1,2018-02-20,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,SUMINISTRO DE BIENES ALIMENTICIOS PARA ATENDER EL PROGRAMA VASO DE LECHE PARA EL PERIODO 2018 A CARGO DE LA SUB GERENCIA DE PROGRAMAS ALIMENTARIOS DE LA MUNICIPALIDAD PROVINCIAL DE TRUJILLO,1,PEN,"2361538,20",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"2361538,20",MUNICIPALIDAD PROVINCIAL DE TRUJILLO,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,SUMINISTRO DE BIENES ALIMENTICIOS PARA ATENDER EL PROGRAMA VASO DE LECHE PARA EL PERIODO 2018 A CARGO DE LA SUB GERENCIA DE PROGRAMAS ALIMENTARIOS DE LA MUNICIPALIDAD PROVINCIAL DE TRUJILLO - ITEM I: LECHE EVAPORADA ENTERA ENRIQUECIDA CON VITAMINAS A Y D,PEN,"992179,50",30/07/2018,21-2018-MPT-SGA
427901,AS-SM-1-2018-CS/MDJM-1,2018-02-14,MUNICIPALIDAD DISTRITAL DE JESUS MARIA,ADQUISICION DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE DEL DISTRITO DE JESUS MARIA,1,PEN,"113708,25",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"113708,25",MUNICIPALIDAD DISTRITAL DE JESUS MARIA,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISICION DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE DEL DISTRITO DE JESUS,PEN,"113708,25",26/03/2018,3
429078,LP-SM-1-2018-MDA-1,2018-02-21,MUNICIPALIDAD DISTRITAL DE AMARILIS,ADQUISICION DE PRODUCTOS PARA EL PROGRAMA DEL VASO DE LECHE PARA EL AÑO FISCAL 2018,1,PEN,"1051983,20",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"627167,20",MUNICIPALIDAD DISTRITAL DE AMARILIS,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISICION DE PRODUCTOS DEL PROGRAMA DE VASO DE LECHE PERIODO 2018.,PEN,"627167,20",07/06/2018,05-2018-MDA
425498,AS-SM-22-2017-CS-MDMM-2,2018-01-30,MUNICIPALIDAD DISTRITAL DE MAGDALENA DEL MAR,"ADQUISICIÓN DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE¿, EJERCICIO 2018",2,PEN,"102506,40",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"102506,40",MUNICIPALIDAD DISTRITAL DE MAGDALENA DEL MAR,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISICIÓN DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE,PEN,"102506,40",09/03/2018,AS 022-2017-CS-MDMM
425795,AS-SM-2-2018-MDP-1,2018-01-30,MUNICIPALIDAD DISTRITAL DE PICHANAKI,CONTRATACION DE LECHE EVAPORADA ENTERA TARRO GRANDE DE 410 GRAMOS PARA BENEFICIARIOS DEL PROGRAMA DEL VASO DE LECHE,1,PEN,"366440,76",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"371294,28",MUNICIPALIDAD DISTRITAL DE PICHANAKI,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,CONTRATACION DE LECHE EVAPORADA ENTERA TARRO GRANDE DE 410 GRAMOS PARA BENEFICIARIOS DEL PROGRAMA DEL VASO DE LECHE,PEN,"371294,28",06/04/2018,Contrato de suministro de bienes 05-2018-MDP
425325,AS-SM-71-2017-SL/MSI-2,2018-01-30,MUNICIPALIDAD DISTRITAL DE SAN ISIDRO - LIMA,"SUMINISTRO DE PRODUCTOS ALIMENTICIOS PARA EL PROGRAMA DE VASO DE LECHE, HOJUELA DE CEREALES CON SOYA PRECOCIDOS ENRIQUECIDOS CON VITAMINAS Y MINERALES",2,PEN,"74382,00",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"74382,00",MUNICIPALIDAD DISTRITAL DE SAN ISIDRO - LIMA,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,"SUMINISTRO DE PRODUCTOS ALIMENTICIOS PARA EL PROGRAMA DE VASO DE LECHE, HOJUELA DE CEREALES CON SOYA PRECOCIDOS ENRIQUECIDOS CON VITAMINAS Y MINERALES",PEN,"74382,00",02/03/2018,010-2018-MSI
425734,AS-SM-1-2018-MPH-CE-1,2018-01-30,MUNICIPALIDAD PROVINCIAL DE HUARAZ,"ADQUISICION DE INSUMOS PARA EL PROGRAMA VASO DE LECHE, (LECHE EVAPORADA ENTERA EN LATA ¿ PERIODO 2018)",1,PEN,"278402,08",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"278402,08",MUNICIPALIDAD PROVINCIAL DE HUARAZ,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,"ADQUISICION DE INSUMOS PARA EL PROGRAMA VASO DE LECHE, (LECHE EVAPORADA ENTERA EN LATA - PERIODO 2018)",PEN,"278402,08",14/03/2018,5
418663,AS-SM-15-2017-CS/MDY/HVCA-1,2017-12-14,MUNICIPALIDAD DISTRITAL DE YAULI - HUANCAVELICA,ADQUISICIÓN DE  LECHE EVAPORADA ENTERA X 410 GRAMOS PARA EL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE YAULI - HUANCAVELICA PARA EL EJERCICIO FISCAL AÑO 2018,1,PEN,"251512,20",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"251238,24",MUNICIPALIDAD DISTRITAL DE YAULI - HUANCAVELICA,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISICIÓN DE LECHE EVAPORADA ENTERA X 410 GRAMOS PARA EL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE YAULI - HUANCAVELICA PARA EL EJERCICIO FISCAL AÑO 2018,PEN,"251238,24",07/03/2018,002-2018/MDY/HVCA
358564,AS-SM-7-2017-MPT-1,2017-05-02,MUNICIPALIDAD PROVINCIAL DE TRUJILLO,ADQUISICION DE LECHE EVAPORADA ENTERA ENRIQUECIDA CON VITAMINAS A Y D PARA EL PROGRAMA VASO DE LECHE 2017,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"927996,30",MUNICIPALIDAD PROVINCIAL DE TRUJILLO,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISICION DE LECHE EVAPORADA ENTERA ENRIQUECIDA CON VITAMINAS A Y D PARA EL PROGRAMA VASO DE LECHE 2017,PEN,"927996,30",12/06/2017,020-2017-MPT/SGA
342873,LP-SM-1-2017-MPS-CS-1,2017-03-01,MUNICIPALIDAD PROVINCIAL DE SANTA - CHIMBOTE,"ADQUISICIÓN DE LECHE EVAPORADA ENTERA X 410 GR PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DEL SANTA, ANCASH",1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"1032867,25",MUNICIPALIDAD PROVINCIAL DE SANTA - CHIMBOTE,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,"ADQUISICIÓN DE LECHE EVAPORADA ENTERA X 410 GR PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DEL SANTA, ANCASH",PEN,"1032867,25",06/07/2017,CONTRATO N°015-2017-SGL-MPS
341071,AS-SM-4-2017-CS-MDPP-1,2017-03-07,MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA,ADQUISICIÓN DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE - LECHE EVAPORADA ESTERILIZADA EN BOLSA DE 410 GR,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"1835204,00",MUNICIPALIDAD DISTRITAL DE PUENTE PIEDRA,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,"ADQUISICION DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE ""LECHE EVAPORADA ESTERILIZADA EN BOLSA DE 410 GR.",PEN,"1835204,00",04/05/2017,022-2017
350863,LP-SM-1-2017-CS/MDCH-1,2017-03-31,MUNICIPALIDAD DISTRITAL DE CHACLACAYO,ADQUISICION DE INSUMOS (LECHE Y HOJUELAS) PARA EL PROGRAMA DE VASO DE LECHE - PVL DE LA MUNICIPALIDAD DE CHACLACAYO,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"737602,20",MUNICIPALIDAD DISTRITAL DE CHACLACAYO,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISICIÓN DE INSUMOS (LECHE Y HOJUELAS) PARA EL PROGRAMA DEL VASO DE LECHE - PVL DE LA MUNICIPALIDAD DE CHACLACAYO,NA,"737602,20",30/05/2017,N° 010-2017/LP
313933,LP-SM-1-2016-CS-MDI-1,2016-11-11,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA - LIMA,ADQUISICION DE ALIMENTOS PARA EL VASO DE LECHE,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"3562330,84",MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA - LIMA,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISICION DE ALIMENTOS PARA EL VASO DE LECHE,PEN,"3562330,84",12/01/2017,001-2016-SGL-GAF-MDI
436474,LP-SM-1-2018-MDP/CS-1,2018-04-02,MUNICIPALIDAD DISTRITAL DE PACHACAMAC,CONTRATACIÓN DEL SUMINISTRO DE BIENES ADQUISICIÓN DE ALIMENTOS PARA EL PROGRAMA DEL VASO DE LECHE POR EL PERIODO DE UN AÑO,1,PEN,"1141101,14",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"1141101,14",MUNICIPALIDAD DISTRITAL DE PACHACAMAC,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,"ADQUISICIÓN DE ALIMENTOS PARA EL PROGRAMA DEL VASO DE LECHE POR EL PERIODO DE UN AÑO, ITEM II: HOJUELA DE CEREALES CON SOYA PRECOCIDOS ENRIQUECIDOS CON VITAMINAS Y MINERALES",PEN,"391517,84",30/05/2018,023-2018-MDP/GAF
436474,LP-SM-1-2018-MDP/CS-1,2018-04-02,MUNICIPALIDAD DISTRITAL DE PACHACAMAC,CONTRATACIÓN DEL SUMINISTRO DE BIENES ADQUISICIÓN DE ALIMENTOS PARA EL PROGRAMA DEL VASO DE LECHE POR EL PERIODO DE UN AÑO,1,PEN,"1141101,14",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"1141101,14",MUNICIPALIDAD DISTRITAL DE PACHACAMAC,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,"ADQUISICIÓN DE ALIMENTOS PARA EL PROGRAMA DEL VASO DE LECHE POR EL PERIODO DE UN AÑO, ITEM I: LECHE EVAPORADA ESTERILIZADA",PEN,"749583,30",30/05/2018,21-2018-MDP/GAF
436232,AS-SM-1-2018-MPY/CS-2,2018-04-02,MUNICIPALIDAD PROVINCIAL DE YUNGAY,SUMINISTRO DE LECHE EVAPORADA ENTERA X 410 Grs PARA EL PROGRAMA DEL VASO DE LECHE  DE LA MUNICIPALIDAD PROVINCIAL DE YUNGAY - 2018,2,PEN,"152464,32",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"152464,32",MUNICIPALIDAD PROVINCIAL DE YUNGAY,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,CONTRATO DE BIENES N° 004-2018-MPY,PEN,"152464,32",11/05/2018,N° 004-2018-MPY
439492,AS-SM-2-2018-CEP-MPN-1,2018-04-25,MUNICIPALIDAD PROVINCIAL DE NAZCA,ADQUISICIÓN DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DE NASCA,1,PEN,"247931,80",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"247931,80",MUNICIPALIDAD PROVINCIAL DE NAZCA,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISICIÓN DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DE NASCA ITEM I LECHE EVAPORADA ENTERA,PEN,"178461,36",20/06/2018,CONTRATO N° 004-2018-SGLOGSG-GAF/MPN
436787,LP-SM-1-2018-CS/MDB-1,2018-04-02,MUNICIPALIDAD DISTRITAL DE BREÑA,ADQUISICIÓN DE INSUMOS PARA EL PROGRAMA DE VASO DE LECHE POR EL PERIODO DE DOS AÑOS,1,PEN,"866521,61",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"866521,61",MUNICIPALIDAD DISTRITAL DE BREÑA,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISICIÓN DE INSUMOS PARA EL PROGRAMA DE VASO DE LECHE POR EL PERIODO DE DOS AÑOS - ITEM N° 1.- LECHE EVAPORADFA ENTERA EN TARRO DE 410 GR.,PEN,"509470,10",05/06/2018,001-2018-GM-MDB
436787,LP-SM-1-2018-CS/MDB-1,2018-04-02,MUNICIPALIDAD DISTRITAL DE BREÑA,ADQUISICIÓN DE INSUMOS PARA EL PROGRAMA DE VASO DE LECHE POR EL PERIODO DE DOS AÑOS,1,PEN,"866521,61",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"866521,61",MUNICIPALIDAD DISTRITAL DE BREÑA,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISICIÓN DE INSUMOS PARA EL PROGRAMA DE VASO DE LECHE POR EL PERIODO DE DOS AÑOS - ITEM N° 2.- HOJUELA DE CEREALES ENRIQUECIDOS AZUCARADOS,PEN,"357051,51",05/06/2018,002-2018-GM-MDB
440210,LP-SM-1-2018-MPM/CH-1,2018-04-18,MUNICIPALIDAD PROVINCIAL DE MORROPON - CHULUCANAS,ADQUISICION DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DE MORROPON ¿ CHULUCANAS AÑO 2018,1,PEN,"1123749,36",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"1123749,36",MUNICIPALIDAD PROVINCIAL DE MORROPON - CHULUCANAS,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,LECHE EVAPORADA ENTERA - ADQUISICION DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DE MORROPON - CHULUCANAS AÑO 2018,PEN,"612699,12",05/07/2018,6
436199,AS-SM-1-2018-MDDH-1,2018-03-20,MUNICIPALIDAD DISTRITAL DE DANIEL HERNANDEZ,ADQUISICIÓN DE ALIMENTOS PARA PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE DANIEL HERNANDEZ - TAYACAJA - HUANCAVELICA.,1,PEN,"213886,00",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"213840,00",MUNICIPALIDAD DISTRITAL DE DANIEL HERNANDEZ,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISICION DE PRODUCTOS PARA EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE DANIEL HERNANDEZ - ITEM 01,PEN,"168480,00",29/05/2018,169-2018/MDDH/GM/UL
435869,AS-SM-8-2018-MPYLO-1,2018-03-26,MUNICIPALIDAD PROVINCIAL DE YAULI - LA OROYA,Adquisición de Leche Evaporada Entera x 410 Gramos - PVL,1,PEN,"323640,00",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"323640,00",MUNICIPALIDAD PROVINCIAL DE YAULI - LA OROYA,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,CONTRATO N° 013-2018,PEN,"323640,00",10/05/2018,13
426152,LP-SM-1-2018-MPH/CE-1,2018-03-12,MUNICIPALIDAD PROVINCIAL DE HUAMANGA,"ADQUISICION DE INSUMOS PARA EL PROGRAMA VASO DE LECHE, LECHE EVAPORADA DE 410 GRAMOS",1,PEN,"479170,80",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"479170,80",MUNICIPALIDAD PROVINCIAL DE HUAMANGA,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,"ADQUISICION DE INSUMOS PARA EL PROGRAMA VASO DE LECHE, LECHE EVAPORADA DE 410 GRAMOS",PEN,"479170,80",08/06/2018,11
435813,AS-SM-8-2018-MPSR-J-1,2018-03-26,MUNICIPALIDAD PROVINCIAL DE SAN ROMAN - JULIACA,SUMINISTRO DE INSUMOS PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DE SAN ROMAN - JULIACA,1,PEN,"1525404,40",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"1525404,40",MUNICIPALIDAD PROVINCIAL DE SAN ROMAN - JULIACA,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,CONTRATO DE BIENES,PEN,"1525404,40",17/05/2018,017-2018/MPSR/J
431259,LP-SM-1-2018-CS-MPI-1,2018-03-02,MUNICIPALIDAD PROVINCIAL DE ICA,"ADQUISICION DE LECHE EVAPORADA ENTERA DE 410 GR APROXIMADAMENTE, PARA EL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DE ICA, CORRESPONDIENTE AL AÑO FISCAL 2018",1,PEN,"734746,32",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"734746,32",MUNICIPALIDAD PROVINCIAL DE ICA,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,"ADQUISICION DE LECHE EVAPORADA ENTERA DE 410 GR APROXIMADAMENTE, PARA EL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DE ICA, CORRESPONDIENTE AL AÑO FISCAL 2018",PEN,"734746,32",24/05/2018,001-2018-gm-mpi
433696,LP-SM-1-2018-MPHCO/CS-1,2018-03-16,MUNICIPALIDAD PROVINCIAL DE HUANUCO,DQUISICION DE PRODUCTOS DE PROGRAMA VASO DE LECHE PARA EL EJERCICIO FISCAL 2018,1,PEN,"915150,00",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"915150,00",MUNICIPALIDAD PROVINCIAL DE HUANUCO,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,CONTRATO PARA ADQUISICION DE LECHE EVAPORADA POR 410 GR,PEN,"558000,00",29/05/2018,008-2018
434354,AS-SM-2-2018-MPAL/C.S.-1,2018-03-21,MUNICIPALIDAD PROVINCIAL DE ANGARAES - LIRCAY,ADQUISICIÓN DE LECHE EVAPORADA ENTERA PARA EL PROGRAMA DE VASO DE LECHE  DE LA MUNICIPALIDAD PROVINCIAL DE ANGARAES LIRCAY -HUANCAVELICA  PERIODO 2018.,1,PEN,"296496,00",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"306720,00",MUNICIPALIDAD PROVINCIAL DE ANGARAES - LIRCAY,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISICIÓN DE LECHE EVAPORADA ENTERA PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DE ANGARAES LIRCAY -HUANCAVELICA PERIODO 2018,PEN,"306720,00",14/05/2018,013-2018-GM/MPAL
431734,AS-SM-1-2018-CSPVL-MDU-1,2018-03-07,MUNICIPALIDAD DISTRITAL DE UMARI,ADQUISICION DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE AÑO 2018,1,PEN,"303360,00",Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"303360,00",MUNICIPALIDAD DISTRITAL DE UMARI,NEGOCIOS INNOVACIONES E INGENIERIA SA,20600989040,ADQUISICION DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE AÑO 2018,PEN,"153600,00",23/04/2018,001-2018-MDU/A -ITEM I LECHE EVAPOARADA
