contracts/id,buyer/type,buyer/type/level,buyer/name,buyer/name/subname,NOG CONCURSO,contracts/description,tender/procurementMethod,SUB MODALIDAD,awards/suppliers/id,awards/suppliers/name,contracts/value/amount,tender/tenderPeriod/startDate,tender/tenderPeriod/startDate/month,tender/tenderPeriod/startDate/year,contracts/period/startDate,awards/date,awards/date/month,contracts/period/startDate/Year,contracts/items/classification/scheme,tender/status,tender/tenderPeriod/endDate,tender/tenderPeriod/endDate/month,tender/tenderPeriod/endDate/year,FECHA CAMBIO ESTATUS
41985,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL DE CUILAPA,6353193,"Adquisición de Lácteos  para el  Hospital Regional de Cuilapa, Santa Rosa<br /><br />",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,57307954,"OSORIO,HERNANDEZ,,JOSE,EDGAR",25380000,22-05-2017,Mayo,2017,25-05-2017,25-05-2017,Mayo,2017,Alimentos y semillas|,Terminado adjudicado,24-05-2017,Mayo,2017,NA
42248,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"HOSPITAL DEPARTAMENTAL PUERTO BARRIOS, IZABAL",6356605,858-FORMULA SEMIELEMENTAL SIN LACTOSA CON O SIN SABOR POLVO BOTE 400-1000 G-C-256,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,33707140,22-05-2017,Mayo,2017,26-05-2017,26-05-2017,Mayo,2017,Alimentos y semillas|,Terminado adjudicado,24-05-2017,Mayo,2017,NA
42654,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ENFERMEDADES,6362176,"EVENTO 3973/2017 CODIGO IGSS 455 FORMULA ESPECIALIZADA PARA NIÑOS POLVO DE 400G-460G. ""DIETA SEMI ELEMENTAL SIN LACTOSA PARA NIÑOS DE 01 A 10 AÑOS""",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,37975810,24-05-2017,Mayo,2017,02-06-2017,02-06-2017,Junio,2017,Alimentos y semillas|Salud e insumos hospitalarios|,Terminado adjudicado,26-05-2017,Mayo,2017,NA
42911,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DR. JUAN JOSE AREVALO BERMEJO,6365280,EVENTO 108-17 LACTEOS PERIODO DEL 06 JUNIO AL 31 JULIO 2017,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,32337167,"GAMBOA,,,DAVID,",28862050,24-05-2017,Mayo,2017,29-05-2017,29-05-2017,Mayo,2017,Alimentos y semillas|,Terminado adjudicado,26-05-2017,Mayo,2017,NA
43667,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL ROOSEVELT,6375448,"ADQUISICION DE SET DOBLE PARA EXTRACTOR DE LECHE, MSPAS No. 2017-ROO-CD-1516<br /><br />",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,656058K,"EQUIPOS PARA HOSPITALES Y MEDICINAS, SOCIEDAD ANONIMA",9.00E+07,25-05-2017,Mayo,2017,01-06-2017,01-06-2017,Junio,2017,Salud e insumos hospitalarios|Otros tipos de bienes o servicios|,Terminado adjudicado,29-05-2017,Mayo,2017,NA
44612,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO DE RECREACIÓN DE LOS TRABAJADORES -IRTRA-,PARQUE DE DIVERSIONES XETULUL,6387152,7020 LITROS DE LECHE LIQUIDA,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,12401633,"AUSTRALIA DAIRY GOODS, SOCIEDAD ANONIMA",55458000,29-05-2017,Mayo,2017,01-06-2017,01-06-2017,Junio,2017,Alimentos y semillas|,Terminado adjudicado,01-06-2017,Junio,2017,NA
45221,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL ROOSEVELT,6395651,ADQUISICIÓN DE LECHE ENTERA Y ABARROTES. COMPRA  DIRECTA No. MSPAS 2017-ROO-CD-1615.,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,5228573,"VELASQUEZ,ZAPETA,SON,ANA,",1160600,30-05-2017,Mayo,2017,05-06-2017,05-06-2017,Junio,2017,Alimentos y semillas|,Terminado adjudicado,01-06-2017,Junio,2017,NA
45222,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL ROOSEVELT,6395651,ADQUISICIÓN DE LECHE ENTERA Y ABARROTES. COMPRA  DIRECTA No. MSPAS 2017-ROO-CD-1615.,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,17026776,"RODAS,GONZALEZ,,HENRY,ELIUD",79306650,30-05-2017,Mayo,2017,05-06-2017,05-06-2017,Junio,2017,Alimentos y semillas|,Terminado adjudicado,01-06-2017,Junio,2017,NA
45620,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,UNIDAD PERIFERICA ZONA 5,6400833,"P-F-1314 C-455 FORMULA ESPECIALIZADA PARA NIÑOS POLVO DE 400 g - 460 g. FORMULA PARCIAL HIDROLIZADA CON BAJO CONTENIDO DE LACTOSA, PORCENTAJE DE LACTOSA ENTRE 30 Y 60% DEL TOTAL DE CARBOHIDRATOS<br />",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,7477279,AGENCIA FARMACEUTICA INTERNACIONAL SOCIEDAD ANONIMA,438620,31-05-2017,Mayo,2017,06-06-2017,06-06-2017,Junio,2017,Alimentos y semillas|,Terminado adjudicado,02-06-2017,Junio,2017,NA
46786,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ENFERMEDADES,6415512,"EVENTO 4201/2017 CODIGO IGSS 455 FORMULA ESPECIALIZADA PARA NIÑOS POLVO DE 400G-460G. ""DIETA SEMI ELEMENTAL SIN LACTOSA PARA NIÑOS DE 01 A 10 AÑOS""",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,80189730,05-06-2017,Junio,2017,08-06-2017,08-06-2017,Junio,2017,Alimentos y semillas|Salud e insumos hospitalarios|,Terminado adjudicado,07-06-2017,Junio,2017,NA
47213,Sector Público,Administración Central,MINISTERIO DE EDUCACIÓN,DIRECCIÓN DEPARTAMENTAL DE SUCHITEPEQUEZ,6421504,Leche entera de vaca bolsa de 360 gramos,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,91715385,"TECNO SUMINISTROS, SOCIEDAD ANONIMA",89664000,06-06-2017,Junio,2017,08-06-2017,08-06-2017,Junio,2017,Alimentos y semillas|Otros tipos de bienes o servicios|,Terminado adjudicado,08-06-2017,Junio,2017,NA
47752,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE GINECO OBSTETRICIA,6428517,PEDIDO DE LECHE,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,67364373,"ASESORIA DE PRODUCTOS MEDICOS, SOCIEDAD ANONIMA",10004910,09-06-2017,Junio,2017,20-06-2017,20-06-2017,Junio,2017,Alimentos y semillas|,Terminado adjudicado,14-06-2017,Junio,2017,NA
48308,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE GINECO OBSTETRICIA,6435122,SUMINISTROS DE PRODUCTOS LACTEOS,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,710605K,"RAMIREZ,LEMUS,,ELIOT,UVALDO",17690540,12-06-2017,Junio,2017,20-06-2017,20-06-2017,Junio,2017,Alimentos y semillas|,Terminado adjudicado,15-06-2017,Junio,2017,NA
48798,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DR. JUAN JOSE AREVALO BERMEJO,6442005,EVENTO 132-17 LECHES  PERIODO JULIO AGOSTO,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,67364373,"ASESORIA DE PRODUCTOS MEDICOS, SOCIEDAD ANONIMA",40532140,12-06-2017,Junio,2017,29-06-2017,29-06-2017,Junio,2017,Alimentos y semillas|,Terminado adjudicado,14-06-2017,Junio,2017,NA
49725,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ACCIDENTES CEIBAL,6455093,SUMINISTRO DE LACTEOS CORRESPONDIENTE AL MES DE JULIO 2017.,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,710605K,"RAMIREZ,LEMUS,,ELIOT,UVALDO",18779840,13-06-2017,Junio,2017,22-06-2017,22-06-2017,Junio,2017,Alimentos y semillas|,Terminado adjudicado,19-06-2017,Junio,2017,NA
50312,Fideicomisos y otras entidades,"ONG's, patronatos, comités, asociaciones y fundaciones",ORGANIZACION CRISTIANA DE BENEFICIO SOCIAL ESPERANZA DE VIDA ONG,ESPERANZA DE VIDA,6463185,ADQUISICION DE LECHE ENTERA EN POLVO EN BOLSA DE 2200 GRAMOS PARA EL CONSUMO DE NIÑOS,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,91715385,"TECNO SUMINISTROS, SOCIEDAD ANONIMA",73602000,14-06-2017,Junio,2017,16-06-2017,16-06-2017,Junio,2017,Alimentos y semillas|,Terminado adjudicado,16-06-2017,Junio,2017,NA
50319,Fideicomisos y otras entidades,"ONG's, patronatos, comités, asociaciones y fundaciones",ORGANIZACION CRISTIANA DE BENEFICIO SOCIAL ESPERANZA DE VIDA ONG,ESPERANZA DE VIDA,6463274,ADQUISICION DE LECHE ENTERA EN POLVO EN BOLSA DE 360 GRAMOS PARA EL CONSUMO DE NIÑOS,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,91715385,"TECNO SUMINISTROS, SOCIEDAD ANONIMA",66048000,14-06-2017,Junio,2017,16-06-2017,16-06-2017,Junio,2017,Alimentos y semillas|,Terminado adjudicado,16-06-2017,Junio,2017,NA
50448,Sector Público,Administración Central,MINISTERIO DE EDUCACIÓN,DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE TOTONICAPAN,6464920,1237 Bolsas de leche fortificada de 360 gramos,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,91715385,"TECNO SUMINISTROS, SOCIEDAD ANONIMA",19792000,16-06-2017,Junio,2017,20-06-2017,20-06-2017,Junio,2017,Alimentos y semillas|,Terminado adjudicado,20-06-2017,Junio,2017,NA
51171,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL GENERAL SAN JUAN DE DIOS,6473350,FORMULA CONSISTENCIA POLVO PACIENTE DE 6 A 12 MESES TIPO SUCEDÁNEA DE LECHE MATERNA CLASE CON LACTOSA DE 400 GRAMOS PARA HOSPITAL GENERAL SAN JUAN DE DIOS,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,4751124,BODEGA FARMACEUTICA SOCIEDAD ANONIMA,12240000,16-06-2017,Junio,2017,21-06-2017,21-06-2017,Junio,2017,Alimentos y semillas|Salud e insumos hospitalarios|,Terminado adjudicado,20-06-2017,Junio,2017,NA
51275,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ENFERMEDADES,6474950,EVENTO 4376/2017. CODIGO IGSS S/C SUMINISTRO DE LACTEOS. PAQUETE,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,710605K,"RAMIREZ,LEMUS,,ELIOT,UVALDO",34487140,19-06-2017,Junio,2017,26-06-2017,26-06-2017,Junio,2017,Alimentos y semillas|,Terminado adjudicado,22-06-2017,Junio,2017,NA
51279,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ENFERMEDADES,6475019,"EVENTO 4379/2017. CODIGO IGSS S/C SUMINISTRO DE LECHE EN POLVO ENTERA, ENVASE DE 50 DE 55 LIBRAS",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,67364373,"ASESORIA DE PRODUCTOS MEDICOS, SOCIEDAD ANONIMA",13348210,19-06-2017,Junio,2017,26-06-2017,26-06-2017,Junio,2017,Alimentos y semillas|,Terminado adjudicado,22-06-2017,Junio,2017,NA
52374,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO DE RECREACIÓN DE LOS TRABAJADORES -IRTRA-,HOSTALES,6489206,"Adquisición de 9,000 litros de leche semidescremada",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,8156468,"HELADOS DE CENTROAMERICA, SOCIEDAD ANONIMA",7.20E+07,22-06-2017,Junio,2017,26-06-2017,26-06-2017,Junio,2017,Alimentos y semillas|,Terminado adjudicado,26-06-2017,Junio,2017,NA
53178,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,"HOSPITAL DE SALUD MENTAL ""DR. FEDERICO MORA""",6499317,"MSPAS No. 2017-MEN-CD45.<br />SUMINISTRO DE AZÚCAR Y LECHE ENTERA EN POLVO.<br />HOSPITAL DE SALUD MENTAL ""DR. FEDERICO MORA""<br />",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,5228573,"VELASQUEZ,ZAPETA,SON,ANA,",17400000,23-06-2017,Junio,2017,26-07-2017,26-07-2017,Julio,2017,Alimentos y semillas|,Terminado adjudicado,28-06-2017,Junio,2017,NA
53179,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,"HOSPITAL DE SALUD MENTAL ""DR. FEDERICO MORA""",6499317,"MSPAS No. 2017-MEN-CD45.<br />SUMINISTRO DE AZÚCAR Y LECHE ENTERA EN POLVO.<br />HOSPITAL DE SALUD MENTAL ""DR. FEDERICO MORA""<br />",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,32337167,"GAMBOA,,,DAVID,",19800000,23-06-2017,Junio,2017,26-07-2017,26-07-2017,Julio,2017,Alimentos y semillas|,Terminado adjudicado,28-06-2017,Junio,2017,NA
54107,Fideicomisos y otras entidades,"ONG's, patronatos, comités, asociaciones y fundaciones",UNIDAD NACIONAL DE ONCOLOGIA PEDIATRICA,UNIDAD NACIONAL DE ONCOLOGIA PEDIATRICA,6511678,"FORMULA SUCEDANEAS DE LA LECHE MATERNA, PARA LA UNIDAD NACIONAL DE ONCOLOGIA PEDIÁTRICA",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,52920000,27-06-2017,Junio,2017,29-06-2017,29-06-2017,Junio,2017,Alimentos y semillas|,Terminado adjudicado,29-06-2017,Junio,2017,NA
54911,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",ESCUELA NACIONAL CENTRAL DE AGRICULTURA -ENCA-,UNIDAD DE LOGISTICA,6522459,ADQUISICIÓN DE SUSTITUTO LÁCTEO PARA ALIMENTACION DE TERNEROS Y TERNERAS DEL ÁREA DE  PRODUCCIÓN ANIMAL DE LA ENCA,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,7055838,"GENETICA, SOCIEDAD ANONIMA",27250000,29-06-2017,Junio,2017,11-07-2017,11-07-2017,Julio,2017,Alimentos y semillas|,Terminado adjudicado,05-07-2017,Julio,2017,NA
56293,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE GINECO OBSTETRICIA,6540805,SUMINISTROS DE PRODUCTOS LACTEOS,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,710605K,"RAMIREZ,LEMUS,,ELIOT,UVALDO",17690540,07-07-2017,Julio,2017,12-07-2017,12-07-2017,Julio,2017,Alimentos y semillas|,Terminado adjudicado,11-07-2017,Julio,2017,NA
56500,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE GINECO OBSTETRICIA,6543642,PEDIDO DE LECHE,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,91715385,"TECNO SUMINISTROS, SOCIEDAD ANONIMA",7729910,11-07-2017,Julio,2017,18-07-2017,18-07-2017,Julio,2017,Alimentos y semillas|,Terminado adjudicado,13-07-2017,Julio,2017,NA
58471,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL GENERAL SAN JUAN DE DIOS,6571867,CEREAL BASE ARROZ SIN LECHE PREGELATINIZADO CONSISTENCIA POLVO CAJA 200 GRAMOS PARA HOSPITAL GENERAL SAN JUAN DE DIOS,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,5228573,"VELASQUEZ,ZAPETA,SON,ANA,",4.00E+07,13-07-2017,Julio,2017,20-07-2017,20-07-2017,Julio,2017,Alimentos y semillas|,Terminado adjudicado,17-07-2017,Julio,2017,NA
58556,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ENFERMEDADES,6573134,EVENTO 4755/2017. CODIGO IGSS S/C SUMINISTRO DE LACTEOS. PAQUETE,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,710605K,"RAMIREZ,LEMUS,,ELIOT,UVALDO",34487140,13-07-2017,Julio,2017,19-07-2017,19-07-2017,Julio,2017,Alimentos y semillas|,Terminado adjudicado,17-07-2017,Julio,2017,NA
58567,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ENFERMEDADES,6573258,"EVENTO 4759/2017. CODIGO IGSS S/C SUMINISTRO DE LECHE EN POLVO ENTERA, ENVASE DE 50 DE 55 LIBRAS",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,57623554,"TODO TERRENO MILK PRODUCTS, SOCIEDAD ANONIMA",11678570,13-07-2017,Julio,2017,19-07-2017,19-07-2017,Julio,2017,Alimentos y semillas|,Terminado adjudicado,17-07-2017,Julio,2017,NA
58771,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DR. JUAN JOSE AREVALO BERMEJO,6576214,"EVENTO NO. 146/2017<br />PEDIDO DE LACTEOS PERIODO AGOSTO 2,017",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,710605K,"RAMIREZ,LEMUS,,ELIOT,UVALDO",13907540,14-07-2017,Julio,2017,26-07-2017,26-07-2017,Julio,2017,Alimentos y semillas|,Terminado adjudicado,18-07-2017,Julio,2017,NA
59234,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO,6582265,"ADQUISICIÓN DE 8,700 BOTES DE 400 GRAMOS DE LECHE CLASE MATERNIZADA, CONSISTENCIA POLVO, EDAD 6 A 12 MESES.",Cotización (Art. 38 LCE),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,190530000,09-10-2017,Octubre,2017,24-11-2017,24-11-2017,Noviembre,2017,Alimentos y semillas|,Terminado adjudicado,23-10-2017,Octubre,2017,NA
59333,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL REGIONAL DE OCCIDENTE QUETZALTENANGO,6583628,"COMPRA DE 840 LATAS DE 400 GRAMOS DE FORMULA MONOMERICA PARA LACTANTES Y NIÑOS, BASE: MACRONUTRIENTES HIDROLIZADOS, CONSISTENCIA: POLVO, CLASE SIN LACTOSA PARA EL HOSPITAL REGIONAL DE OCCIDENTE.",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,89997600,18-07-2017,Julio,2017,24-07-2017,24-07-2017,Julio,2017,Alimentos y semillas|,Terminado adjudicado,20-07-2017,Julio,2017,NA
59386,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ACCIDENTES CEIBAL,6584683,"Fórmula semielemental sin lactosa con o sin sabor ,Polvo Bote 400 - 1,000 g.(Formula polimérica sin lactosa para niños (mayores de 10 años) y adultos a base de proteina láctea. Exclusivo en polvo. Env",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,9200890,18-07-2017,Julio,2017,28-07-2017,28-07-2017,Julio,2017,Salud e insumos hospitalarios|,Terminado adjudicado,21-07-2017,Julio,2017,NA
60014,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,"HOSPITAL DE SALUD MENTAL ""DR. FEDERICO MORA""",6593402,"DOCUMENTOS PARA COMPRA DIRECTA<br />MSPAS No. 2017-MEN-CD53.<br />SUMINISTRO DE LÁCTEOS<br /> QUESO FRESCO (1 LIBRA).<br />HOSPITAL DE SALUD MENTAL <br />""DR. FEDERICO MORA"".<br />",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,710605K,"RAMIREZ,LEMUS,,ELIOT,UVALDO",47712720,19-07-2017,Julio,2017,31-07-2017,31-07-2017,Julio,2017,Alimentos y semillas|,Terminado adjudicado,24-07-2017,Julio,2017,NA
60269,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ACCIDENTES CEIBAL,6596746,LACTEOS CORRESPONDIENTE AL MES DE AGOSTO 2017,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,710605K,"RAMIREZ,LEMUS,,ELIOT,UVALDO",17109270,20-07-2017,Julio,2017,26-07-2017,26-07-2017,Julio,2017,Alimentos y semillas|,Terminado adjudicado,24-07-2017,Julio,2017,NA
61299,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",UNIVERSIDAD DE SAN CARLOS DE GUATEMALA -USAC-,FINCA SAN JULIÁN,6610072,1. 160 quintales de concentrado para vaca lechera<br />2. 130 quintales de concentrado para novilla<br />3. 20 quintales de concentrado para ternera peletizado,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,5031192,"NELSON,PEÑA,,MILTON,GUILLERMO",44467500,24-07-2017,Julio,2017,28-07-2017,28-07-2017,Julio,2017,Alimentos y semillas|,Terminado adjudicado,27-07-2017,Julio,2017,NA
61603,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO DE RECREACIÓN DE LOS TRABAJADORES -IRTRA-,HOSTALES,6614590,"Adquisición de 5,376 litros de leche semidescremada",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,8156468,"HELADOS DE CENTROAMERICA, SOCIEDAD ANONIMA",43008000,25-07-2017,Julio,2017,28-07-2017,28-07-2017,Julio,2017,Alimentos y semillas|,Terminado adjudicado,27-07-2017,Julio,2017,NA
61768,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,UNIDAD PERIFERICA ZONA 5,6616976,P-F-1607 C- 455 FORMULA ESPECIALIZADA PARA NIÑOS POLVO DE 400 G-460 G. (FORMULA PARCIALMENTE HIDROLIZADA CON BAJO CONTENIDO DE LACTOSA (30% - 60%) DEL CONTENIDO TOTAL DE LACTOSA.,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,7477279,AGENCIA FARMACEUTICA INTERNACIONAL SOCIEDAD ANONIMA,460490,26-07-2017,Julio,2017,04-08-2017,04-08-2017,Agosto,2017,Alimentos y semillas|,Terminado adjudicado,28-07-2017,Julio,2017,NA
63371,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL GENERAL SAN JUAN DE DIOS,6640389,FORMULA POLIMERICA USO NIÑOS DE 1-3 AÑOS CONSISTENCIA POLVO INSTANTANEA CLASE CON LACTOSA SIN GLUTEN PROTEINA MODIFICADA <60% DE CASEINA Y PARA HOSPITAL GENERAL SAN JUAN DE DIOS,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,17322800,01-08-2017,Agosto,2017,07-08-2017,07-08-2017,Agosto,2017,Salud e insumos hospitalarios|Alimentos y semillas|,Terminado adjudicado,03-08-2017,Agosto,2017,NA
64434,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE GINECO OBSTETRICIA,6656323,PEDIDO DE LECHE,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,67364373,"ASESORIA DE PRODUCTOS MEDICOS, SOCIEDAD ANONIMA",8198660,08-08-2017,Agosto,2017,11-08-2017,11-08-2017,Agosto,2017,Alimentos y semillas|,Terminado adjudicado,10-08-2017,Agosto,2017,NA
64504,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE QUETZALTENANGO,6657486,"Leche a base de soya sin lactosa, Polvo exclusivamente bote, de 400 g - 460 g<br />",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,3254460,04-08-2017,Agosto,2017,22-08-2017,22-08-2017,Agosto,2017,Salud e insumos hospitalarios|,Terminado adjudicado,11-08-2017,Agosto,2017,NA
64773,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ENFERMEDADES,6661378,EVENTO 4998/2017. CODIGO IGSS S/C SUMINISTRO DE LACTEOS. PAQUETE,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,710605K,"RAMIREZ,LEMUS,,ELIOT,UVALDO",36219640,07-08-2017,Agosto,2017,14-08-2017,14-08-2017,Agosto,2017,Alimentos y semillas|,Terminado adjudicado,10-08-2017,Agosto,2017,NA
